BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,17,2300,202001,18,1600,144644,868568,"NORTH DAKOTA",38,2020,"January","Blizzard","Z",25,"FOSTER","BIS","17-JAN-20 23:00:00","CST-6","18-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking through the Northern Plains and Upper Midwest led to snow developing over much of eastern and central North Dakota. Strong winds then developed and combined with the new snow to result in a blizzard over the north central and into the James River Valley.","Ongoing and previously fallen snow combined with strong winds to produce a blizzard.","CSV"
202001,17,2300,202001,18,1600,144644,868569,"NORTH DAKOTA",38,2020,"January","Blizzard","Z",37,"STUTSMAN","BIS","17-JAN-20 23:00:00","CST-6","18-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking through the Northern Plains and Upper Midwest led to snow developing over much of eastern and central North Dakota. Strong winds then developed and combined with the new snow to result in a blizzard over the north central and into the James River Valley.","Ongoing and previously fallen snow combined with strong winds to produce a blizzard.","CSV"
202001,17,1300,202001,18,200,144145,865308,"COLORADO",8,2020,"January","High Wind","Z",49,"WASHINGTON COUNTY","BOU","17-JAN-20 13:00:00","MST-7","18-JAN-20 02:00:00","0","0","0","0",,,"ASOS","58.00","MG",,,,,,,,,,,,,,,,,,,,"A storm system moved across the region and produced a period of very strong winds in the foothills and northeast plains of Colorado.  In and near the foothills, peak wind gusts included:  85 mph, 3 miles southwest of Rocky Flats; 81 mph, 3 miles north-northeast of White Ranch Open Space; 80 mph, 2 miles north-northwest of Rocky Flats; 79 mph, 3 miles east-northeast of Bergen Park; 78 mph near Crisman and NCAR Mesa Lab; 75 mph, 3 miles north-northeast of Pleasant View.  Across the northeast plains, peak gusts included:  64 mph near Log Lane Village; 63 mph, 8 miles south of Holyoke; 60 mph at Akron; 58 mph, 6 miles southwest of Carr and near Natural Fort Rest Area.","","CSV"
202001,17,1300,202001,18,200,144145,865310,"COLORADO",8,2020,"January","High Wind","Z",51,"PHILLIPS COUNTY","BOU","17-JAN-20 13:00:00","MST-7","18-JAN-20 02:00:00","0","0","0","0",,,"Mesonet","55.00","MG",,,,,,,,,,,,,,,,,,,,"A storm system moved across the region and produced a period of very strong winds in the foothills and northeast plains of Colorado.  In and near the foothills, peak wind gusts included:  85 mph, 3 miles southwest of Rocky Flats; 81 mph, 3 miles north-northeast of White Ranch Open Space; 80 mph, 2 miles north-northwest of Rocky Flats; 79 mph, 3 miles east-northeast of Bergen Park; 78 mph near Crisman and NCAR Mesa Lab; 75 mph, 3 miles north-northeast of Pleasant View.  Across the northeast plains, peak gusts included:  64 mph near Log Lane Village; 63 mph, 8 miles south of Holyoke; 60 mph at Akron; 58 mph, 6 miles southwest of Carr and near Natural Fort Rest Area.","","CSV"
202001,16,1800,202001,17,600,144928,870312,"NEVADA",32,2020,"January","Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE","LKN","16-JAN-20 18:00:00","PST-8","17-JAN-20 06:00:00","0","0","0","0","0.00K","0.00K","SNOTEL",,,,,,,,,,,,,,,,,,,,,,"Favorable wind conditions and an area of low pressure allowed for heavy snow to fall in the Ruby Mountains.","Ten inches of snow fell at Hole-In-Mountain (HIMN2), elevation 7900 feet.","CSV"
202001,1,0,202001,2,300,144656,868610,"WYOMING",56,2020,"January","Winter Storm","Z",12,"TETON & GROS VENTRE MOUNTAINS","RIW","01-JAN-20 00:00:00","MST-7","02-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A moist Pacific trough moved into western Wyoming on New Years Day and brought heavy snow to many areas. Amounts over a foot were common in the mountains with close to 2 feet in the Tetons, including 21 inches of new snow at Jackson Hole, Wyoming. Heavy snow also fell in the valleys, with 13 inches of snow at Alpine, Wyoming and 6 to 12 inches around the Jackson Valley. Meanwhile, strong mid level winds were forced to the ground by favorable jet dynamics in the wind prone areas East of the Divide. Wind gusts over 70 mph were recorded near Clark, Wyoming with wind gusts of 66 mph spreading into the west side of Cody, Wyoming. Wind gusts of 75 mph were reported south of Casper, Wyoming in Natrona County as well with 60 mph winds at Jeffrey City, Wyoming. In and around Cody, Wyoming, damage was reported. This included damaged fences, a destroyed metal shed that landed on a car and a roof torn off of a trailer.","Heavy snow of 1 to 2 feet fell throughout much of the Tetons and Gros Ventre mountains. This included 21 inches at the Jackson Hole Ski Resort.","CSV"
202001,6,600,202001,7,1200,145007,870760,"IDAHO",16,2020,"January","Heavy Snow","Z",4,"CENTRAL PANHANDLE MOUNTAINS","OTX","06-JAN-20 06:00:00","PST-8","07-JAN-20 12:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington and north Idaho bringing heavy snow accumulations to much of north Idaho. Heaviest accumulations occurred in the mountains and in the far northern valleys as well as the Palouse region. The lowest valleys received in general 2 to 4 inches of accumulation.","The COOP observer at Wallace recorded 8.7 inches of new snow accumulation.","CSV"
202001,6,600,202001,7,1300,145007,870797,"IDAHO",16,2020,"January","Heavy Snow","Z",1,"NORTHERN PANHANDLE","OTX","06-JAN-20 06:00:00","PST-8","07-JAN-20 13:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington and north Idaho bringing heavy snow accumulations to much of north Idaho. Heaviest accumulations occurred in the mountains and in the far northern valleys as well as the Palouse region. The lowest valleys received in general 2 to 4 inches of accumulation.","A member of the public near Hope reported 6.0 inches of snow accumulation from this storm.","CSV"
202001,6,500,202001,7,500,145008,870776,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","06-JAN-20 05:00:00","PST-8","07-JAN-20 05:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington bringing heavy snow accumulations to the East Slopes of the Cascades and the Northeast Mountains. In the Okanogan Highlands generally 1 to 3 inches of accumulation fell.","The COOP observer at Boundary Dam reported 8.0 inches of snow accumulation from this storm.","CSV"
202001,6,500,202001,7,500,145008,870808,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","06-JAN-20 05:00:00","PST-8","07-JAN-20 05:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington bringing heavy snow accumulations to the East Slopes of the Cascades and the Northeast Mountains. In the Okanogan Highlands generally 1 to 3 inches of accumulation fell.","A weather spotter at Metaline Falls reported 4.0 inches of snow from this storm.","CSV"
202001,6,500,202001,7,500,145008,870769,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","06-JAN-20 05:00:00","PST-8","07-JAN-20 05:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington bringing heavy snow accumulations to the East Slopes of the Cascades and the Northeast Mountains. In the Okanogan Highlands generally 1 to 3 inches of accumulation fell.","A member of the public at Cusick reported 5.0 inches of snow from this storm.","CSV"
202001,6,500,202001,7,500,145008,870811,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","06-JAN-20 05:00:00","PST-8","07-JAN-20 05:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"On January 6th a moist warm front passed through eastern Washington bringing heavy snow accumulations to the East Slopes of the Cascades and the Northeast Mountains. In the Okanogan Highlands generally 1 to 3 inches of accumulation fell.","The Mount Spokane Ski Resort reported 14 inches of snow from this storm.","CSV"
202001,10,2100,202001,11,1900,145016,870908,"WASHINGTON",53,2020,"January","Heavy Snow","Z",42,"EAST SLOPES NORTHERN CASCADES","OTX","10-JAN-20 21:00:00","PST-8","11-JAN-20 19:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"The third week of January brought very active winter weather to the Inland Northwest as a series of surface low pressures tracked along a stalled arctic air mass boundary laying near or over eastern Washington and north Idaho. Occasional feeds of Pacific moisture directed into this storm track lead to periodic heavy accumulations of snow across the region through the week.  During the whole week of repeated snow storms many northern valley locations received 2 to 3 feet of snow accumulation with mountain ski resorts reporting 4 to 5 feet of fresh powder.       ||The first surface low pressure system tracked through northern Washington and Idaho on January 11th and 12th. A stationary front followed by a cold front produced a  period of accumulating snow across the region. Only the lowest elevations of the Columbia River and Okanogan River Valleys received minor snow accumulations in the precipitation shadowed lee of the Cascades.   ||Over the East Slopes of the Cascades a persistent Puget Sound Convergence Zone after the cold front passage became focused on the Stevens Pass area for an extended period of time. Stevens Pass recorded 33 inches of snow during this storm. Highway 2 had to be closed at Stevens Pass due to multiple traffic accidents. The BNSF railway line was closed across the pass due to hundreds of trees toppled by heavy wet snow.||Elsewhere across northeast Washington and north Idaho over 25,000 customers lost power due to snow laden trees toppling into power lines.","The observer at Stehekin recorded 10.0 inches of new snow accumulation.","CSV"
202001,10,1100,202001,11,200,145016,870909,"WASHINGTON",53,2020,"January","Heavy Snow","Z",33,"WASHINGTON PALOUSE","OTX","10-JAN-20 11:00:00","PST-8","11-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"The third week of January brought very active winter weather to the Inland Northwest as a series of surface low pressures tracked along a stalled arctic air mass boundary laying near or over eastern Washington and north Idaho. Occasional feeds of Pacific moisture directed into this storm track lead to periodic heavy accumulations of snow across the region through the week.  During the whole week of repeated snow storms many northern valley locations received 2 to 3 feet of snow accumulation with mountain ski resorts reporting 4 to 5 feet of fresh powder.       ||The first surface low pressure system tracked through northern Washington and Idaho on January 11th and 12th. A stationary front followed by a cold front produced a  period of accumulating snow across the region. Only the lowest elevations of the Columbia River and Okanogan River Valleys received minor snow accumulations in the precipitation shadowed lee of the Cascades.   ||Over the East Slopes of the Cascades a persistent Puget Sound Convergence Zone after the cold front passage became focused on the Stevens Pass area for an extended period of time. Stevens Pass recorded 33 inches of snow during this storm. Highway 2 had to be closed at Stevens Pass due to multiple traffic accidents. The BNSF railway line was closed across the pass due to hundreds of trees toppled by heavy wet snow.||Elsewhere across northeast Washington and north Idaho over 25,000 customers lost power due to snow laden trees toppling into power lines.","The observer at Pullman recorded 4.0 inches of new snow accumulation.","CSV"
202001,10,1200,202001,11,200,145018,870823,"IDAHO",16,2020,"January","Heavy Snow","Z",3,"IDAHO PALOUSE","OTX","10-JAN-20 12:00:00","PST-8","11-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"The third week of January brought very active winter weather to the Inland Northwest as a series of surface low pressures tracked along a stalled arctic air mass boundary laying near or over eastern Washington and north Idaho. Occasional feeds of Pacific moisture directed into this storm track lead to periodic heavy accumulations of snow across the region through the week. During the whole week of repeated snow storms many northern valley locations received 2 to 3 feet of snow accumulation with some mountain ski resorts reporting 4 to 5 feet of fresh powder.        ||The first surface low pressure system tracked through northern Washington and Idaho on January 10th and 11th. A stationary front followed by a cold front produced a  period of accumulating snow across the region.","An Observer near Moscow recorded 9.0 inches of new snow accumulation.","CSV"
