# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-21 16:49:18 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14246900
#            TS   parameter     statistic     Description
#        114427       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        114428       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        114429       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	114427_00010_00001	114427_00010_00001_cd	114428_00010_00002	114428_00010_00002_cd	114429_00010_00003	114429_00010_00003_cd
USGS	14246900	2002-04-15	9.5	A	9.3	A	9.5	A
USGS	14246900	2002-04-16	9.3	A	9.0	A	9.1	A
USGS	14246900	2002-04-17	9.3	A	8.8	A	9.1	A
USGS	14246900	2002-04-18	9.6	A	9.1	A	9.3	A
USGS	14246900	2002-04-19	9.7	A	9.2	A	9.5	A
USGS	14246900	2002-04-20	9.9	A	9.4	A	9.7	A
USGS	14246900	2002-04-21	9.9	A	9.9	A	9.9	A
USGS	14246900	2002-04-22	10.0	A	9.8	A	9.9	A
USGS	14246900	2002-04-23	10.2	A	9.7	A	9.9	A
USGS	14246900	2002-04-24	10.2	A	10.0	A	10.1	A
USGS	14246900	2002-04-25	10.4	A	10.2	A	10.3	A
USGS	14246900	2002-04-26	10.4	A	10.0	A	10.2	A
USGS	14246900	2002-04-27	10.2	A	10.0	A	10.1	A
USGS	14246900	2002-04-28	10.6	A	10.0	A	10.2	A
USGS	14246900	2002-04-29	11.2	A	10.4	A	10.7	A
USGS	14246900	2002-04-30	11.2	A	10.9	A	11.0	A
USGS	14246900	2002-05-01	11.1	A	10.9	A	11.0	A
USGS	14246900	2002-05-02	11.1	A	10.7	A	10.8	A
USGS	14246900	2002-05-03	10.9	A	10.7	A	10.8	A
USGS	14246900	2002-05-04	10.9	A	10.7	A	10.7	A
USGS	14246900	2002-05-05	10.9	A	10.7	A	10.7	A
USGS	14246900	2002-05-06	11.0	A	10.7	A	10.8	A
USGS	14246900	2002-05-07	10.8	A	10.4	A	10.6	A
USGS	14246900	2002-05-08	10.8	A	10.4	A	10.6	A
USGS	14246900	2002-05-09	10.8	A	10.6	A	10.7	A
USGS	14246900	2002-05-10	11.2	A	10.6	A	10.9	A
USGS	14246900	2002-05-11	11.5	A	11.0	A	11.2	A
USGS	14246900	2002-05-12	12.2	A	11.4	A	11.8	A
USGS	14246900	2002-05-13	12.2	A	12.1	A	12.2	A
USGS	14246900	2002-05-14	12.5	A	12.0	A	12.2	A
USGS	14246900	2002-05-15	12.5	A	12.0	A	12.1	A
USGS	14246900	2002-05-16	12.9	A	12.2	A	12.2	A
USGS	14246900	2002-05-17	12.9	A	12.2	A	12.5	A
USGS	14246900	2002-05-18	13.2	A	12.7	A	13.0	A
USGS	14246900	2002-05-19	13.2	A	12.9	A	13.0	A
USGS	14246900	2002-05-20	13.2	A	12.9	A	13.0	A
USGS	14246900	2002-05-21	13.4	A	12.9	A	13.1	A
USGS	14246900	2002-05-22	13.4	A	13.2	A	13.3	A
USGS	14246900	2002-05-23	13.7	A	13.2	A	13.3	A
USGS	14246900	2002-05-24	13.9	A	13.4	A	13.6	A
USGS	14246900	2002-05-25	14.2	A	13.9	A	13.9	A
USGS	14246900	2002-05-26	14.4	A	13.9	A	14.1	A
USGS	14246900	2002-05-27	14.7	A	14.2	A	14.5	A
USGS	14246900	2002-05-28	14.7	A	14.4	A	14.7	A
USGS	14246900	2002-05-29	14.7	A	14.2	A	14.4	A
USGS	14246900	2002-05-30	14.4	A	13.9	A	14.2	A
USGS	14246900	2002-05-31	14.7	A	14.2	A	14.3	A
USGS	14246900	2002-06-01	14.9	A	14.4	A	14.6	A
USGS	14246900	2002-06-02	15.2	A	14.7	A	14.9	A
USGS	14246900	2002-06-03	15.2	A	14.9	A	15.0	A
USGS	14246900	2002-06-04	15.2	A	14.9	A	15.0	A
USGS	14246900	2002-06-05	15.5	A	14.9	A	15.2	A
USGS	14246900	2002-06-06	15.5	A	15.2	A	15.4	A
USGS	14246900	2002-06-07	15.2	A	14.7	A	15.0	A
USGS	14246900	2002-06-08	14.7	A	14.4	A	14.6	A
USGS	14246900	2002-06-09	14.7	A	14.4	A	14.5	A
USGS	14246900	2002-06-10			14.7	A		
USGS	14246900	2002-06-11	15.5	A				
USGS	14246900	2002-06-12	16.0	A	15.4	A	15.6	A
USGS	14246900	2002-06-13	16.3	A	15.7	A	16.1	A
USGS	14246900	2002-06-14	16.3	A	16.0	A	16.1	A
USGS	14246900	2002-06-15	16.3	A	15.7	A	15.9	A
USGS	14246900	2002-06-16	16.0	A	15.4	A	15.8	A
USGS	14246900	2002-06-17	15.7	A	15.4	A	15.5	A
USGS	14246900	2002-06-18	15.7	A	15.2	A	15.3	A
USGS	14246900	2002-06-19	15.6	A	15.2	A	15.4	A
USGS	14246900	2002-06-20	16.2	A	15.4	A	15.8	A
USGS	14246900	2002-06-21	16.8	A	16.2	A	16.4	A
USGS	14246900	2002-06-22	17.0	A	16.4	A	16.7	A
USGS	14246900	2002-06-23	17.0	A	16.7	A	16.8	A
USGS	14246900	2002-06-24	17.3	A	16.7	A	17.1	A
USGS	14246900	2002-06-25	17.6	A	17.0	A	17.3	A
USGS	14246900	2002-06-26	17.9	A	17.3	A	17.5	A
USGS	14246900	2002-06-27	17.9	A	17.3	A	17.6	A
USGS	14246900	2002-06-28	17.6	A	17.0	A	17.3	A
USGS	14246900	2002-06-29	17.3	A	17.0	A	17.1	A
USGS	14246900	2002-06-30	17.6	A	17.0	A	17.2	A
USGS	14246900	2002-07-01	17.9	A	17.0	A	17.3	A
USGS	14246900	2002-07-02	18.2	A	17.6	A	17.7	A
USGS	14246900	2002-07-03	18.2	A	17.6	A	17.8	A
USGS	14246900	2002-07-04	18.2	A	17.9	A	17.9	A
USGS	14246900	2002-07-05	18.2	A	17.6	A	17.9	A
USGS	14246900	2002-07-06	18.5	A	17.9	A	18.1	A
USGS	14246900	2002-07-07	18.5	A	18.1	A	18.4	A
USGS	14246900	2002-07-08	18.4	A	18.1	A	18.3	A
USGS	14246900	2002-07-09	18.8	A	18.1	A	18.3	A
USGS	14246900	2002-07-10	19.4	A	18.4	A	18.8	A
USGS	14246900	2002-07-11	19.4	A	19.0	A	19.1	A
USGS	14246900	2002-07-12	19.4	A	19.0	A	19.1	A
USGS	14246900	2002-07-13	19.4	A	19.0	A	19.3	A
USGS	14246900	2002-07-14	19.7	A	19.4	A	19.4	A
USGS	14246900	2002-07-15	19.4	A	19.0	A	19.4	A
USGS	14246900	2002-07-16	19.7	A	19.0	A	19.4	A
USGS	14246900	2002-07-17	20.0	A	19.4	A	19.6	A
USGS	14246900	2002-07-18	20.0	A	19.7	A	19.9	A
USGS	14246900	2002-07-19	20.0	A	20.0	A	20.0	A
USGS	14246900	2002-07-20	20.4	A	20.0	A	20.2	A
USGS	14246900	2002-07-21	20.7	A	20.0	A	20.5	A
USGS	14246900	2002-07-22	21.4	A	20.7	A	20.9	A
USGS	14246900	2002-07-23	21.4	A	21.0	A	21.2	A
USGS	14246900	2002-07-24	21.4	A	21.0	A	21.3	A
USGS	14246900	2002-07-25	21.4	A	21.4	A	21.4	A
USGS	14246900	2002-07-26	21.4	A	21.4	A	21.4	A
USGS	14246900	2002-07-27	21.4	A	21.0	A	21.2	A
USGS	14246900	2002-07-28	21.4	A	21.0	A	21.4	A
USGS	14246900	2002-07-29	21.4	A	20.7	A	21.0	A
USGS	14246900	2002-07-30	21.0	A	21.0	A	21.0	A
USGS	14246900	2002-07-31	21.0	A	20.7	A	20.8	A
USGS	14246900	2002-08-01	21.0	A	20.7	A	20.7	A
USGS	14246900	2002-08-02	20.7	A	20.4	A	20.6	A
USGS	14246900	2002-08-03	21.0	A	20.7	A	20.9	A
USGS	14246900	2002-08-04	21.0	A	20.7	A	20.7	A
USGS	14246900	2002-08-05	21.0	A	20.3	A	20.7	A
USGS	14246900	2002-08-06	20.7	A	20.4	A	20.6	A
USGS	14246900	2002-08-07	20.7	A	20.3	A	20.5	A
USGS	14246900	2002-08-08	20.7	A	20.4	A	20.5	A
USGS	14246900	2002-08-09	21.1	A	20.4	A	20.6	A
USGS	14246900	2002-08-10	21.0	A	20.7	A	20.7	A
USGS	14246900	2002-08-11	21.1	A	20.7	A	20.8	A
USGS	14246900	2002-08-12	21.4	A	20.7	A	21.0	A
USGS	14246900	2002-08-13	21.4	A	21.0	A	21.2	A
USGS	14246900	2002-08-14	21.8	A	21.4	A	21.6	A
USGS	14246900	2002-08-15	21.8	A	21.4	A	21.7	A
USGS	14246900	2002-08-16	21.8	A	21.0	A	21.5	A
USGS	14246900	2002-08-17	21.8	A	21.0	A	21.4	A
USGS	14246900	2002-08-18	21.4	A	21.0	A	21.2	A
USGS	14246900	2002-08-19	21.4	A	20.7	A	21.1	A
USGS	14246900	2002-08-20	21.0	A	20.7	A	20.9	A
USGS	14246900	2002-08-21	21.0	A	20.7	A	20.8	A
USGS	14246900	2002-08-22	20.7	A	20.4	A	20.5	A
USGS	14246900	2002-08-23	20.4	A	20.0	A	20.3	A
USGS	14246900	2002-08-24	20.7	A	20.0	A	20.4	A
USGS	14246900	2002-08-25	20.7	A	20.4	A	20.6	A
USGS	14246900	2002-08-26	20.7	A	20.7	A	20.7	A
USGS	14246900	2002-08-27	21.1	A	20.7	A	20.8	A
USGS	14246900	2002-08-28	21.1	A	20.7	A	20.9	A
USGS	14246900	2002-08-29	21.0	A	21.0	A	21.0	A
USGS	14246900	2002-08-30	21.0	A	20.7	A	21.0	A
USGS	14246900	2002-08-31	21.4	A	21.0	A	21.0	A
USGS	14246900	2002-09-01	21.0	A	20.7	A	21.0	A
USGS	14246900	2002-09-02	21.0	A	20.7	A	20.9	A
USGS	14246900	2002-09-03	21.0	A	20.7	A	20.8	A
USGS	14246900	2002-09-04	21.0	A	20.3	A	20.7	A
USGS	14246900	2002-09-05	20.7	A	20.3	A	20.4	A
USGS	14246900	2002-09-06	20.7	A	20.4	A	20.4	A
USGS	14246900	2002-09-07	20.4	A	19.7	A	20.0	A
USGS	14246900	2002-09-08	20.0	A	19.7	A	19.7	A
USGS	14246900	2002-09-09	20.0	A	19.4	A	19.8	A
USGS	14246900	2002-09-10	20.4	A	19.7	A	19.8	A
USGS	14246900	2002-09-11	20.0	A	19.7	A	19.9	A
USGS	14246900	2002-09-12	20.4	A	19.7	A	19.9	A
USGS	14246900	2002-09-13	20.0	A	19.7	A	20.0	A
USGS	14246900	2002-09-14	20.4	A	20.0	A	20.0	A
USGS	14246900	2002-09-15	20.4	A	20.0	A	20.2	A
USGS	14246900	2002-09-16	20.4	A	20.4	A	20.4	A
USGS	14246900	2002-09-17	20.4	A	20.0	A	20.2	A
USGS	14246900	2002-09-18	20.0	A	19.7	A	20.0	A
USGS	14246900	2002-09-19	20.0	A	19.4	A	19.7	A
USGS	14246900	2002-09-20	19.4	A	19.0	A	19.4	A
USGS	14246900	2002-09-21	19.4	A	18.7	A	19.2	A
USGS	14246900	2002-09-22	19.1	A	18.7	A	19.0	A
USGS	14246900	2002-09-23	19.1	A	18.7	A	18.9	A
USGS	14246900	2002-09-24	18.7	A	18.4	A	18.7	A
USGS	14246900	2002-09-25	18.7	A	18.4	A	18.5	A
USGS	14246900	2002-09-26	18.4	A	18.4	A	18.4	A
USGS	14246900	2002-09-27	18.7	A	18.4	A	18.6	A
USGS	14246900	2002-09-28	19.0	A	18.7	A	18.9	A
USGS	14246900	2002-09-29	19.0	A	18.7	A	18.8	A
USGS	14246900	2002-09-30	18.7	A	18.4	A	18.5	A
USGS	14246900	2002-10-01	18.4	A	18.4	A	18.4	A
USGS	14246900	2002-10-02	18.4	A	17.8	A	18.0	A
USGS	14246900	2002-10-03	17.8	A	17.2	A	17.5	A
USGS	14246900	2002-10-04	17.2	A	17.2	A	17.2	A
USGS	14246900	2002-10-05	17.2	A	17.2	A	17.2	A
USGS	14246900	2002-10-06	17.5	A	16.9	A	17.2	A
USGS	14246900	2002-10-07	17.2	A	16.9	A	16.9	A
USGS	14246900	2002-10-08	16.9	A	16.9	A	16.9	A
USGS	14246900	2002-10-09	16.9	A	16.6	A	16.6	A
USGS	14246900	2002-10-10	16.6	A	16.3	A	16.5	A
USGS	14246900	2002-10-11	16.6	A	16.3	A	16.5	A
USGS	14246900	2002-10-12	16.6	A	16.0	A	16.3	A
USGS	14246900	2002-10-13	16.1	A	15.8	A	15.9	A
USGS	14246900	2002-10-14	15.8	A	15.5	A	15.7	A
USGS	14246900	2002-10-15	15.5	A	15.0	A	15.3	A
USGS	14246900	2002-10-16	15.2	A	14.7	A	14.9	A
USGS	14246900	2002-10-17	15.0	A	14.7	A	14.7	A
USGS	14246900	2002-10-18	14.7	A	14.5	A	14.6	A
USGS	14246900	2002-10-19	14.5	A	14.5	A	14.5	A
USGS	14246900	2002-10-20	14.7	A	14.5	A	14.6	A
USGS	14246900	2002-10-21	15.0	A	14.7	A	14.7	A
USGS	14246900	2002-10-22	15.0	A	14.7	A	14.9	A
USGS	14246900	2002-10-23	15.3	A	15.0	A	15.0	A
USGS	14246900	2002-10-24	15.3	A	15.0	A	15.2	A
USGS	14246900	2002-10-25	15.0	A	15.0	A	15.0	A
USGS	14246900	2002-10-26	15.0	A	14.2	A	14.6	A
USGS	14246900	2002-10-27	14.2	A	13.7	A	13.9	A
USGS	14246900	2002-10-28	13.7	A	13.4	A	13.7	A
USGS	14246900	2002-10-29	13.7	A	13.4	A	13.5	A
USGS	14246900	2002-10-30	13.5	A	13.2	A	13.3	A
USGS	14246900	2002-10-31	13.4	A	12.7	A	13.0	A
USGS	14246900	2002-11-01	12.7	A	11.6	A	12.1	A
USGS	14246900	2002-11-02	11.6	A	10.9	A	11.2	A
USGS	14246900	2002-11-03	10.9	A	10.3	A	10.6	A
USGS	14246900	2002-11-04	10.3	A	10.0	A	10.2	A
USGS	14246900	2002-11-05	10.3	A	10.1	A	10.3	A
USGS	14246900	2002-11-06	10.3	A	10.3	A	10.3	A
USGS	14246900	2002-11-07	10.5	A	10.3	A	10.4	A
USGS	14246900	2002-11-08	10.7	A	10.5	A	10.6	A
USGS	14246900	2002-11-09	10.7	A	10.5	A	10.7	A
USGS	14246900	2002-11-10	10.5	A	10.5	A	10.5	A
USGS	14246900	2002-11-11	10.9	A	10.5	A	10.7	A
USGS	14246900	2002-11-12	11.1	A	10.9	A	10.9	A
USGS	14246900	2002-11-13	11.1	A	10.9	A	11.0	A
USGS	14246900	2002-11-14	10.9	A	10.9	A	10.9	A
USGS	14246900	2002-11-15	10.9	A	10.7	A	10.7	A
USGS	14246900	2002-11-16	10.7	A	10.5	A	10.6	A
USGS	14246900	2002-11-17	10.5	A	10.5	A	10.5	A
USGS	14246900	2002-11-18	10.5	A	10.1	A	10.4	A
USGS	14246900	2002-11-19	10.3	A	10.1	A	10.1	A
USGS	14246900	2002-11-20	10.3	A	10.1	A	10.3	A
USGS	14246900	2002-11-21	10.5	A	10.1	A	10.3	A
USGS	14246900	2002-11-22	10.5	A	10.3	A	10.4	A
USGS	14246900	2002-11-23	10.7	A	10.5	A	10.6	A
USGS	14246900	2002-11-24	10.7	A	10.5	A	10.7	A
USGS	14246900	2002-11-25	10.5	A	10.3	A	10.5	A
USGS	14246900	2002-11-26	10.3	A	9.7	A	10.2	A
USGS	14246900	2002-11-27	9.7	A	9.3	A	9.6	A
USGS	14246900	2002-11-28	9.3	A	8.9	A	9.2	A
USGS	14246900	2002-11-29	8.9	A	8.7	A	8.8	A
USGS	14246900	2002-11-30	8.7	A	8.5	A	8.5	A
USGS	14246900	2002-12-01	8.5	A	8.2	A	8.3	A
USGS	14246900	2002-12-02	8.2	A	8.0	A	8.2	A
USGS	14246900	2002-12-03	8.0	A	7.8	A	7.9	A
USGS	14246900	2002-12-04	8.3	A	8.0	A	8.0	A
USGS	14246900	2002-12-05	8.4	A	8.3	A	8.3	A
USGS	14246900	2002-12-06	8.3	A	8.0	A	8.2	A
USGS	14246900	2002-12-07	8.0	A	7.8	A	7.9	A
USGS	14246900	2002-12-08	8.0	A	7.6	A	7.8	A
USGS	14246900	2002-12-09	7.6	A	7.6	A	7.6	A
USGS	14246900	2002-12-10	7.6	A	7.6	A	7.6	A
USGS	14246900	2002-12-11	7.8	A	7.6	A	7.6	A
USGS	14246900	2002-12-12	8.0	A	7.8	A	7.9	A
USGS	14246900	2002-12-13	8.2	A	8.0	A	8.1	A
USGS	14246900	2002-12-14	8.3	A	8.2	A	8.2	A
USGS	14246900	2002-12-15	8.4	A	8.2	A	8.3	A
USGS	14246900	2002-12-16	8.3	A	8.1	A	8.2	A
USGS	14246900	2002-12-17	8.1	A	7.9	A	8.0	A
USGS	14246900	2002-12-18	7.9	A	7.9	A	7.9	A
USGS	14246900	2002-12-19	7.9	A	7.7	A	7.8	A
USGS	14246900	2002-12-20	7.7	A	7.5	A	7.6	A
USGS	14246900	2002-12-21	7.5	A	7.3	A	7.5	A
USGS	14246900	2002-12-22	7.3	A	7.3	A	7.3	A
USGS	14246900	2002-12-23	7.3	A	7.1	A	7.1	A
USGS	14246900	2002-12-24	7.1	A	6.9	A	7.0	A
USGS	14246900	2002-12-25	7.0	A	6.8	A	7.0	A
USGS	14246900	2002-12-26	6.8	A	6.8	A	6.8	A
USGS	14246900	2002-12-27	6.9	A	6.8	A	6.9	A
USGS	14246900	2002-12-28	7.0	A	6.9	A	6.9	A
USGS	14246900	2002-12-29	7.0	A	7.0	A	7.0	A
USGS	14246900	2002-12-30	7.2	A	7.0	A	7.0	A
USGS	14246900	2002-12-31	7.2	A	7.0	A	7.2	A
USGS	14246900	2003-01-01	7.2	A	7.2	A	7.2	A
USGS	14246900	2003-01-02	7.6	A	7.2	A	7.3	A
USGS	14246900	2003-01-03	7.8	A	7.4	A	7.6	A
USGS	14246900	2003-01-04	7.8	A	7.6	A	7.7	A
USGS	14246900	2003-01-05	7.8	A	7.6	A	7.8	A
USGS	14246900	2003-01-06	7.7	A	7.3	A	7.5	A
USGS	14246900	2003-01-07	7.5	A	7.1	A	7.2	A
USGS	14246900	2003-01-08	7.1	A	6.8	A	7.0	A
USGS	14246900	2003-01-09	6.8	A	6.2	A	6.5	A
USGS	14246900	2003-01-10	6.2	A	6.1	A	6.1	A
USGS	14246900	2003-01-11	6.1	A	5.9	A	5.9	A
USGS	14246900	2003-01-12	5.9	A	5.9	A	5.9	A
USGS	14246900	2003-01-13	6.0	A	5.8	A	5.8	A
USGS	14246900	2003-01-14	6.1	A	5.8	A	6.0	A
USGS	14246900	2003-01-15	6.3	A	6.1	A	6.2	A
USGS	14246900	2003-01-16	6.3	A	6.1	A	6.3	A
USGS	14246900	2003-01-17	6.3	A	6.3	A	6.3	A
USGS	14246900	2003-01-18	6.3	A	6.3	A	6.3	A
USGS	14246900	2003-01-19	6.3	A	6.1	A	6.1	A
USGS	14246900	2003-01-20	6.1	A	6.0	A	6.0	A
USGS	14246900	2003-01-21	6.0	A	6.0	A	6.0	A
USGS	14246900	2003-01-22	6.1	A	6.0	A	6.1	A
USGS	14246900	2003-01-23	6.3	A	6.1	A	6.1	A
USGS	14246900	2003-01-24	6.3	A	6.1	A	6.3	A
USGS	14246900	2003-01-25	6.6	A	6.1	A	6.4	A
USGS	14246900	2003-01-26	7.3	A	6.6	A	6.8	A
USGS	14246900	2003-01-27	7.3	A	7.1	A	7.2	A
USGS	14246900	2003-01-28	7.5	A	7.1	A	7.2	A
USGS	14246900	2003-01-29	7.3	A	7.1	A	7.3	A
USGS	14246900	2003-01-30	7.5	A	7.1	A	7.2	A
USGS	14246900	2003-01-31	7.9	A	7.3	A	7.7	A
USGS	14246900	2003-02-01	7.7	A	7.7	A	7.7	A
USGS	14246900	2003-02-02	7.7	A	7.5	A	7.6	A
USGS	14246900	2003-02-03	7.5	A	7.3	A	7.5	A
USGS	14246900	2003-02-04	7.3	A	6.9	A	7.2	A
USGS	14246900	2003-02-05	7.1	A	6.8	A	6.9	A
USGS	14246900	2003-02-06	6.8	A	6.6	A	6.6	A
USGS	14246900	2003-02-07	6.6	A	6.2	A	6.4	A
USGS	14246900	2003-02-08	6.2	A	6.1	A	6.2	A
USGS	14246900	2003-02-09	6.1	A	5.9	A	6.0	A
USGS	14246900	2003-02-10	6.2	A	5.9	A	6.0	A
USGS	14246900	2003-02-11	6.2	A	6.0	A	6.1	A
USGS	14246900	2003-02-12	6.2	A	6.0	A	6.1	A
USGS	14246900	2003-02-13	6.2	A	6.1	A	6.2	A
USGS	14246900	2003-02-14	6.4	A	6.2	A	6.3	A
USGS	14246900	2003-02-15	6.6	A	6.4	A	6.4	A
USGS	14246900	2003-02-16	6.6	A	6.4	A	6.5	A
USGS	14246900	2003-02-17	6.6	A	6.6	A	6.6	A
USGS	14246900	2003-02-18	6.6	A	6.6	A	6.6	A
USGS	14246900	2003-02-19	6.8	A	6.6	A	6.7	A
USGS	14246900	2003-02-20	7.0	A	6.8	A	6.9	A
USGS	14246900	2003-02-21	7.1	A	7.0	A	7.0	A
USGS	14246900	2003-02-22	7.3	A	7.0	A	7.1	A
USGS	14246900	2003-02-23	7.3	A	6.9	A	7.2	A
USGS	14246900	2003-02-24	7.1	A	6.8	A	7.0	A
USGS	14246900	2003-02-25	6.9	A	6.3	A	6.6	A
USGS	14246900	2003-02-26	6.5	A	6.0	A	6.2	A
USGS	14246900	2003-02-27	6.2	A	5.8	A	6.0	A
USGS	14246900	2003-02-28	6.2	A	6.0	A	6.0	A
USGS	14246900	2003-03-01	6.5	A	6.2	A	6.3	A
USGS	14246900	2003-03-02	6.5	A	6.3	A	6.3	A
USGS	14246900	2003-03-03	6.3	A	6.2	A	6.3	A
USGS	14246900	2003-03-04	6.3	A	6.3	A	6.3	A
USGS	14246900	2003-03-05	6.5	A	6.3	A	6.3	A
USGS	14246900	2003-03-06	6.7	A	6.3	A	6.5	A
USGS	14246900	2003-03-07	6.7	A	6.5	A	6.7	A
USGS	14246900	2003-03-08	6.9	A	6.7	A	6.7	A
USGS	14246900	2003-03-09	7.1	A	6.9	A	7.0	A
USGS	14246900	2003-03-10	7.4	A	7.0	A	7.2	A
USGS	14246900	2003-03-11	7.8	A	7.4	A	7.6	A
USGS	14246900	2003-03-12	8.0	A	7.8	A	7.9	A
USGS	14246900	2003-03-13	8.4	A	8.0	A	8.1	A
USGS	14246900	2003-03-14	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-15	8.6	A	8.2	A	8.4	A
USGS	14246900	2003-03-16	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-17	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-18	8.2	A	8.0	A	8.1	A
USGS	14246900	2003-03-19	8.2	A	8.0	A	8.0	A
USGS	14246900	2003-03-20	8.0	A	7.8	A	8.0	A
USGS	14246900	2003-03-21	8.2	A	8.0	A	8.1	A
USGS	14246900	2003-03-22	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-23	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-24	8.2	A	8.0	A	8.2	A
USGS	14246900	2003-03-25	8.4	A	8.0	A	8.2	A
USGS	14246900	2003-03-26	8.6	A	8.2	A	8.4	A
USGS	14246900	2003-03-27	8.4	A	8.2	A	8.3	A
USGS	14246900	2003-03-28	8.6	A	8.3	A	8.4	A
USGS	14246900	2003-03-29	9.0	A	8.3	A	8.6	A
USGS	14246900	2003-03-30	9.3	A	8.7	A	9.0	A
USGS	14246900	2003-03-31	9.6	A	9.1	A	9.4	A
USGS	14246900	2003-04-01	9.5	A	9.5	A	9.5	A
USGS	14246900	2003-04-02	9.5	A	9.1	A	9.2	A
USGS	14246900	2003-04-03	9.1	A	8.7	A	8.9	A
USGS	14246900	2003-04-04	9.2	A	8.7	A	8.8	A
USGS	14246900	2003-04-05	8.7	A	8.5	A	8.7	A
USGS	14246900	2003-04-06	8.8	A	8.5	A	8.7	A
USGS	14246900	2003-04-07	8.9	A	8.7	A	8.8	A
USGS	14246900	2003-04-08	9.2	A	8.7	A	8.9	A
USGS	14246900	2003-04-09	9.8	A	9.1	A	9.4	A
USGS	14246900	2003-04-10	9.8	A	9.5	A	9.6	A
USGS	14246900	2003-04-11	9.8	A	9.5	A	9.8	A
USGS	14246900	2003-04-12	10.2	A	9.8	A	10.0	A
USGS	14246900	2003-04-13	10.6	A	10.2	A	10.3	A
USGS	14246900	2003-04-14	10.6	A	10.2	A	10.4	A
USGS	14246900	2003-04-15	10.4	A	10.2	A	10.3	A
USGS	14246900	2003-04-16	10.6	A	10.2	A	10.3	A
USGS	14246900	2003-04-17	10.8	A	10.4	A	10.5	A
USGS	14246900	2003-04-18	10.8	A	10.6	A	10.7	A
USGS	14246900	2003-04-19	10.8	A	10.4	A	10.6	A
USGS	14246900	2003-04-20	11.0	A	10.6	A	10.9	A
USGS	14246900	2003-04-21	11.0	A	10.8	A	11.0	A
USGS	14246900	2003-04-22	10.8	A	10.6	A	10.8	A
USGS	14246900	2003-04-23	10.8	A	10.8	A	10.8	A
USGS	14246900	2003-04-24	10.8	A	10.6	A	10.8	A
USGS	14246900	2003-04-25	11.1	A	10.8	A	11.0	A
USGS	14246900	2003-04-26	11.3	A	10.9	A	11.1	A
USGS	14246900	2003-04-27	11.4	A	10.9	A	11.1	A
USGS	14246900	2003-04-28	11.6	A	11.1	A	11.2	A
USGS	14246900	2003-04-29	11.6	A	11.3	A	11.4	A
USGS	14246900	2003-04-30	12.0	A	11.6	A	11.7	A
USGS	14246900	2003-05-01	12.0	A	11.6	A	11.8	A
USGS	14246900	2003-05-02	12.5	A	11.8	A	12.0	A
USGS	14246900	2003-05-03	12.5	A	12.2	A	12.2	A
USGS	14246900	2003-05-04	12.2	A	12.0	A	12.1	A
USGS	14246900	2003-05-05	12.0	A	11.8	A	11.8	A
USGS	14246900	2003-05-06	12.0	A	11.6	A	11.9	A
USGS	14246900	2003-05-07	12.0	A	11.8	A	11.9	A
USGS	14246900	2003-05-08	12.0	A	11.8	A	11.8	A
USGS	14246900	2003-05-09	12.0	A	11.6	A	11.8	A
USGS	14246900	2003-05-10	12.0	A	11.8	A	11.9	A
USGS	14246900	2003-05-11	12.2	A	11.8	A	11.9	A
USGS	14246900	2003-05-12	12.7	A	12.0	A	12.3	A
USGS	14246900	2003-05-13	13.2	A	12.5	A	12.8	A
USGS	14246900	2003-05-14	12.9	A	12.9	A	12.9	A
USGS	14246900	2003-05-15	13.2	A	12.7	A	12.9	A
USGS	14246900	2003-05-16	12.9	A	12.7	A	12.8	A
USGS	14246900	2003-05-17	12.7	A	12.4	A	12.6	A
USGS	14246900	2003-05-18	12.7	A	12.2	A	12.5	A
USGS	14246900	2003-05-19	12.9	A	12.5	A	12.7	A
USGS	14246900	2003-05-20	13.2	A	12.9	A	13.0	A
USGS	14246900	2003-05-21	13.7	A	13.2	A	13.3	A
USGS	14246900	2003-05-22	13.9	A	13.4	A	13.7	A
USGS	14246900	2003-05-23	14.4	A	13.9	A	14.1	A
USGS	14246900	2003-05-24	14.7	A	14.4	A	14.5	A
